algorithm,instance,time
mid,978,0.82000000
median 3,978,0.84000000
median 3 random,978,0.93000000
median 9,978,0.87000000
median 9 random,978,0.97000000
dual pivot,978,0.74000000
insertion,979,3106.56000000
first,979,0.86000000
random,979,0.87000000
mid,979,0.82000000
median 3,979,0.83000000
median 3 random,979,0.94000000
median 9,979,0.85000000
median 9 random,979,0.97000000
dual pivot,979,0.75000000
insertion,980,3126.11000000
first,980,0.85000000
random,980,0.87000000
mid,980,0.82000000
median 3,980,0.84000000
median 3 random,980,0.93000000
median 9,980,0.86000000
median 9 random,980,0.97000000
dual pivot,980,0.75000000
insertion,981,3105.11000000
first,981,0.87000000
random,981,0.86000000
mid,981,0.83000000
median 3,981,0.83000000
median 3 random,981,0.94000000
median 9,981,0.85000000
median 9 random,981,0.97000000
dual pivot,981,0.75000000
insertion,982,3107.95000000
first,982,0.86000000
random,982,0.86000000
mid,982,0.83000000
median 3,982,0.83000000
median 3 random,982,0.94000000
median 9,982,0.85000000
median 9 random,982,0.97000000
dual pivot,982,0.75000000
insertion,983,3118.09000000
first,983,0.86000000
random,983,0.86000000
mid,983,0.82000000
median 3,983,0.83000000
median 3 random,983,0.93000000
median 9,983,0.86000000
median 9 random,983,0.96000000
dual pivot,983,0.75000000
insertion,984,3113.49000000
first,984,0.86000000
random,984,0.87000000
mid,984,0.82000000
median 3,984,0.83000000
median 3 random,984,0.93000000
median 9,984,0.85000000
median 9 random,984,0.97000000
dual pivot,984,0.75000000
insertion,985,3115.65000000
first,985,0.86000000
random,985,0.86000000
mid,985,0.83000000
median 3,985,0.83000000
median 3 random,985,0.94000000
median 9,985,0.86000000
median 9 random,985,0.97000000
dual pivot,985,0.74000000
insertion,986,3103.19000000
first,986,0.86000000
random,986,0.86000000
mid,986,0.82000000
median 3,986,0.84000000
median 3 random,986,0.93000000
median 9,986,0.86000000
median 9 random,986,0.97000000
dual pivot,986,0.74000000
insertion,987,3098.85000000
first,987,0.86000000
random,987,0.87000000
mid,987,0.82000000
median 3,987,0.84000000
median 3 random,987,0.93000000
median 9,987,0.86000000
median 9 random,987,0.97000000
dual pivot,987,0.75000000
insertion,988,3114.17000000
first,988,0.85000000
random,988,0.87000000
mid,988,0.83000000
median 3,988,0.83000000
median 3 random,988,0.94000000
median 9,988,0.85000000
median 9 random,988,0.97000000
dual pivot,988,0.75000000
insertion,989,3114.64000000
first,989,0.86000000
random,989,0.87000000
mid,989,0.82000000
median 3,989,0.84000000
median 3 random,989,0.93000000
median 9,989,0.86000000
median 9 random,989,0.97000000
dual pivot,989,0.75000000
insertion,990,3108.19000000
first,990,0.85000000
random,990,0.87000000
mid,990,0.83000000
median 3,990,0.83000000
median 3 random,990,0.94000000
median 9,990,0.86000000
median 9 random,990,0.96000000
dual pivot,990,0.75000000
insertion,991,3112.21000000
first,991,0.85000000
random,991,0.86000000
mid,991,0.82000000
median 3,991,0.83000000
median 3 random,991,0.93000000
median 9,991,0.86000000
median 9 random,991,0.97000000
dual pivot,991,0.74000000
insertion,992,3109.40000000
first,992,0.85000000
random,992,0.87000000
mid,992,0.82000000
median 3,992,0.83000000
median 3 random,992,0.94000000
median 9,992,0.85000000
median 9 random,992,0.97000000
dual pivot,992,0.74000000
insertion,993,3126.37000000
first,993,0.84000000
random,993,0.87000000
mid,993,0.82000000
median 3,993,0.83000000
median 3 random,993,0.94000000
median 9,993,0.86000000
median 9 random,993,0.97000000
dual pivot,993,0.75000000
insertion,994,3111.78000000
first,994,0.85000000
random,994,0.87000000
mid,994,0.82000000
median 3,994,0.83000000
median 3 random,994,0.94000000
median 9,994,0.86000000
median 9 random,994,0.97000000
dual pivot,994,0.73000000
insertion,995,3111.86000000
first,995,0.85000000
random,995,0.86000000
mid,995,0.82000000
median 3,995,0.83000000
median 3 random,995,0.94000000
median 9,995,0.86000000
median 9 random,995,0.96000000
dual pivot,995,0.75000000
insertion,996,3112.29000000
first,996,0.85000000
random,996,0.87000000
mid,996,0.83000000
median 3,996,0.83000000
median 3 random,996,0.93000000
median 9,996,0.86000000
median 9 random,996,0.97000000
dual pivot,996,0.75000000
insertion,997,3122.71000000
first,997,0.86000000
random,997,0.87000000
mid,997,0.83000000
median 3,997,0.84000000
median 3 random,997,0.93000000
median 9,997,0.86000000
median 9 random,997,0.97000000
dual pivot,997,0.74000000
insertion,998,3114.02000000
first,998,0.86000000
random,998,0.87000000
mid,998,0.82000000
median 3,998,0.83000000
median 3 random,998,0.94000000
median 9,998,0.86000000
median 9 random,998,0.97000000
dual pivot,998,0.75000000
insertion,999,3121.45000000
first,999,0.88000000
random,999,0.86000000
mid,999,0.82000000
median 3,999,0.84000000
median 3 random,999,0.94000000
median 9,999,0.86000000
median 9 random,999,0.97000000
dual pivot,999,0.75000000
insertion,1000,3105.46000000
first,1000,0.85000000
random,1000,0.87000000
mid,1000,0.81000000
median 3,1000,0.84000000
median 3 random,1000,0.93000000
median 9,1000,0.86000000
median 9 random,1000,0.97000000
dual pivot,1000,0.75000000
insertion,1001,3114.16000000
first,1001,0.85000000
random,1001,0.86000000
mid,1001,0.82000000
median 3,1001,0.83000000
median 3 random,1001,0.92000000
median 9,1001,0.86000000
median 9 random,1001,0.96000000
dual pivot,1001,0.74000000
insertion,1002,3111.47000000
first,1002,0.85000000
random,1002,0.86000000
mid,1002,0.82000000
median 3,1002,0.83000000
median 3 random,1002,0.92000000
median 9,1002,0.86000000
median 9 random,1002,0.96000000
dual pivot,1002,0.74000000
insertion,1003,3112.99000000
first,1003,0.86000000
random,1003,0.86000000
mid,1003,0.81000000
median 3,1003,0.83000000
median 3 random,1003,0.93000000
median 9,1003,0.85000000
median 9 random,1003,0.96000000
dual pivot,1003,0.75000000
insertion,1004,3107.66000000
first,1004,0.58000000
random,1004,0.60000000
mid,1004,0.57000000
median 3,1004,0.59000000
median 3 random,1004,0.67000000
median 9,1004,0.61000000
median 9 random,1004,0.70000000
dual pivot,1004,0.39000000
insertion,1005,3107.16000000
first,1005,0.58000000
random,1005,0.60000000
mid,1005,0.57000000
median 3,1005,0.59000000
median 3 random,1005,0.67000000
median 9,1005,0.61000000
median 9 random,1005,0.70000000
dual pivot,1005,0.39000000
insertion,1006,3106.47000000
first,1006,0.57000000
random,1006,0.60000000
mid,1006,0.58000000
median 3,1006,0.59000000
median 3 random,1006,0.67000000
median 9,1006,0.61000000
median 9 random,1006,0.70000000
dual pivot,1006,0.39000000
insertion,1007,3106.94000000
first,1007,0.58000000
random,1007,0.60000000
mid,1007,0.57000000
median 3,1007,0.59000000
median 3 random,1007,0.67000000
median 9,1007,0.61000000
median 9 random,1007,0.70000000
dual pivot,1007,0.40000000
insertion,1008,3107.42000000
first,1008,0.57000000
random,1008,0.60000000
mid,1008,0.58000000
median 3,1008,0.59000000
median 3 random,1008,0.67000000
median 9,1008,0.61000000
median 9 random,1008,0.71000000
dual pivot,1008,0.38000000
insertion,1009,3106.95000000
first,1009,0.57000000
random,1009,0.60000000
mid,1009,0.57000000
median 3,1009,0.59000000
median 3 random,1009,0.67000000
median 9,1009,0.61000000
median 9 random,1009,0.70000000
dual pivot,1009,0.39000000
insertion,1010,3107.01000000
first,1010,0.57000000
random,1010,0.60000000
mid,1010,0.57000000
median 3,1010,0.59000000
median 3 random,1010,0.67000000
median 9,1010,0.61000000
median 9 random,1010,0.71000000
dual pivot,1010,0.38000000
insertion,1011,3107.08000000
first,1011,0.58000000
random,1011,0.60000000
mid,1011,0.58000000
median 3,1011,0.59000000
median 3 random,1011,0.67000000
median 9,1011,0.61000000
median 9 random,1011,0.70000000
dual pivot,1011,0.39000000
insertion,1012,3106.46000000
first,1012,0.57000000
random,1012,0.61000000
mid,1012,0.57000000
median 3,1012,0.59000000
median 3 random,1012,0.67000000
median 9,1012,0.61000000
median 9 random,1012,0.70000000
dual pivot,1012,0.39000000
insertion,1013,3107.49000000
first,1013,0.58000000
random,1013,0.60000000
mid,1013,0.57000000
median 3,1013,0.58000000
median 3 random,1013,0.67000000
median 9,1013,0.61000000
median 9 random,1013,0.70000000
dual pivot,1013,0.39000000
insertion,1014,3107.08000000
first,1014,0.58000000
random,1014,0.60000000
mid,1014,0.57000000
median 3,1014,0.59000000
median 3 random,1014,0.68000000
median 9,1014,0.61000000
median 9 random,1014,0.70000000
dual pivot,1014,0.39000000
insertion,1015,3107.37000000
first,1015,0.56000000
random,1015,0.61000000
mid,1015,0.57000000
median 3,1015,0.59000000
median 3 random,1015,0.67000000
median 9,1015,0.61000000
median 9 random,1015,0.70000000
dual pivot,1015,0.39000000
insertion,1016,3105.87000000
first,1016,0.58000000
random,1016,0.60000000
mid,1016,0.58000000
median 3,1016,0.59000000
median 3 random,1016,0.67000000
median 9,1016,0.61000000
median 9 random,1016,0.70000000
dual pivot,1016,0.39000000
insertion,1017,3107.78000000
first,1017,0.58000000
random,1017,0.60000000
mid,1017,0.58000000
median 3,1017,0.60000000
median 3 random,1017,0.67000000
median 9,1017,0.61000000
median 9 random,1017,0.70000000
dual pivot,1017,0.39000000
insertion,1018,3105.95000000
first,1018,0.58000000
random,1018,0.60000000
mid,1018,0.57000000
median 3,1018,0.60000000
median 3 random,1018,0.67000000
median 9,1018,0.61000000
median 9 random,1018,0.70000000
dual pivot,1018,0.39000000
insertion,1019,3107.92000000
first,1019,0.58000000
random,1019,0.60000000
mid,1019,0.57000000
median 3,1019,0.59000000
median 3 random,1019,0.68000000
median 9,1019,0.61000000
median 9 random,1019,0.70000000
dual pivot,1019,0.39000000
insertion,1020,3107.44000000
first,1020,0.58000000
random,1020,0.60000000
mid,1020,0.57000000
median 3,1020,0.59000000
median 3 random,1020,0.67000000
median 9,1020,0.62000000
median 9 random,1020,0.70000000
dual pivot,1020,0.39000000
insertion,1021,3107.37000000
first,1021,0.58000000
random,1021,0.60000000
mid,1021,0.58000000
median 3,1021,0.58000000
median 3 random,1021,0.68000000
median 9,1021,0.61000000
median 9 random,1021,0.70000000
dual pivot,1021,0.39000000
insertion,1022,3106.97000000
first,1022,0.58000000
random,1022,0.61000000
mid,1022,0.58000000
median 3,1022,0.58000000
median 3 random,1022,0.68000000
median 9,1022,0.61000000
median 9 random,1022,0.70000000
dual pivot,1022,0.39000000
insertion,1023,3106.80000000
first,1023,0.58000000
random,1023,0.60000000
mid,1023,0.58000000
median 3,1023,0.58000000
median 3 random,1023,0.68000000
median 9,1023,0.61000000
median 9 random,1023,0.70000000
dual pivot,1023,0.39000000
insertion,1024,3107.15000000
first,1024,0.58000000
random,1024,0.60000000
mid,1024,0.58000000
median 3,1024,0.58000000
median 3 random,1024,0.68000000
median 9,1024,0.61000000
median 9 random,1024,0.70000000
dual pivot,1024,0.39000000
insertion,1025,3107.24000000
first,1025,0.58000000
random,1025,0.60000000
mid,1025,0.57000000
median 3,1025,0.60000000
median 3 random,1025,0.67000000
median 9,1025,0.61000000
median 9 random,1025,0.71000000
dual pivot,1025,0.39000000
insertion,1026,3107.17000000
first,1026,0.58000000
random,1026,0.61000000
mid,1026,0.57000000
median 3,1026,0.59000000
median 3 random,1026,0.68000000
median 9,1026,0.61000000
median 9 random,1026,0.70000000
dual pivot,1026,0.39000000
insertion,1027,3106.90000000
first,1027,0.57000000
random,1027,0.60000000
mid,1027,0.58000000
median 3,1027,0.59000000
median 3 random,1027,0.67000000
median 9,1027,0.62000000
median 9 random,1027,0.70000000
dual pivot,1027,0.39000000
insertion,1028,3106.74000000
first,1028,0.58000000
random,1028,0.60000000
mid,1028,0.58000000
median 3,1028,0.59000000
median 3 random,1028,0.67000000
median 9,1028,0.61000000
median 9 random,1028,0.70000000
dual pivot,1028,0.40000000
insertion,1029,3109.24000000
first,1029,0.58000000
random,1029,0.60000000
mid,1029,0.58000000
median 3,1029,0.58000000
median 3 random,1029,0.68000000
median 9,1029,0.61000000
median 9 random,1029,0.70000000
dual pivot,1029,0.40000000
insertion,1030,3107.52000000
first,1030,0.59000000
random,1030,0.61000000
mid,1030,0.57000000
median 3,1030,0.58000000
median 3 random,1030,0.68000000
median 9,1030,0.61000000
median 9 random,1030,0.70000000
dual pivot,1030,0.40000000
insertion,1031,3107.39000000
first,1031,0.58000000
random,1031,0.60000000
mid,1031,0.57000000
median 3,1031,0.59000000
median 3 random,1031,0.67000000
median 9,1031,0.62000000
median 9 random,1031,0.70000000
dual pivot,1031,0.39000000
insertion,1032,3107.50000000
first,1032,0.58000000
random,1032,0.60000000
mid,1032,0.57000000
median 3,1032,0.59000000
median 3 random,1032,0.68000000
median 9,1032,0.61000000
median 9 random,1032,0.70000000
dual pivot,1032,0.40000000
insertion,1033,3107.05000000
first,1033,0.57000000
random,1033,0.61000000
mid,1033,0.57000000
median 3,1033,0.60000000
median 3 random,1033,0.67000000
median 9,1033,0.61000000
median 9 random,1033,0.70000000
dual pivot,1033,0.40000000
insertion,1034,3107.38000000
first,1034,0.58000000
random,1034,0.61000000
mid,1034,0.57000000
median 3,1034,0.58000000
median 3 random,1034,0.68000000
median 9,1034,0.60000000
median 9 random,1034,0.70000000
dual pivot,1034,0.40000000
insertion,1035,3108.23000000
first,1035,0.58000000
random,1035,0.60000000
mid,1035,0.57000000
median 3,1035,0.60000000
median 3 random,1035,0.67000000
median 9,1035,0.61000000
median 9 random,1035,0.71000000
dual pivot,1035,0.39000000
insertion,1036,3107.56000000
first,1036,0.58000000
random,1036,0.61000000
mid,1036,0.57000000
median 3,1036,0.60000000
median 3 random,1036,0.67000000
median 9,1036,0.62000000
median 9 random,1036,0.70000000
dual pivot,1036,0.39000000
insertion,1037,3107.86000000
first,1037,0.58000000
random,1037,0.60000000
mid,1037,0.57000000
median 3,1037,0.59000000
median 3 random,1037,0.68000000
median 9,1037,0.61000000
median 9 random,1037,0.70000000
dual pivot,1037,0.39000000
insertion,1038,3107.12000000
first,1038,0.58000000
random,1038,0.60000000
mid,1038,0.58000000
median 3,1038,0.59000000
median 3 random,1038,0.67000000
median 9,1038,0.61000000
median 9 random,1038,0.71000000
dual pivot,1038,0.39000000
insertion,1039,3107.12000000
first,1039,0.57000000
random,1039,0.61000000
mid,1039,0.58000000
median 3,1039,0.59000000
median 3 random,1039,0.68000000
median 9,1039,0.61000000
median 9 random,1039,0.70000000
dual pivot,1039,0.39000000
insertion,1040,3108.95000000
first,1040,0.58000000
random,1040,0.60000000
mid,1040,0.59000000
median 3,1040,0.59000000
median 3 random,1040,0.67000000
median 9,1040,0.62000000
median 9 random,1040,0.70000000
dual pivot,1040,0.39000000
insertion,1041,3107.23000000
first,1041,0.57000000
random,1041,0.61000000
mid,1041,0.58000000
median 3,1041,0.59000000
median 3 random,1041,0.67000000
median 9,1041,0.61000000
median 9 random,1041,0.70000000
dual pivot,1041,0.39000000
insertion,1042,3107.69000000
first,1042,0.58000000
random,1042,0.61000000
mid,1042,0.57000000
median 3,1042,0.58000000
median 3 random,1042,0.68000000
median 9,1042,0.61000000
median 9 random,1042,0.70000000
dual pivot,1042,0.39000000
insertion,1043,3108.01000000
first,1043,0.58000000
random,1043,0.60000000
mid,1043,0.58000000
median 3,1043,0.58000000
median 3 random,1043,0.68000000
median 9,1043,0.61000000
median 9 random,1043,0.70000000
dual pivot,1043,0.39000000
insertion,1044,3110.46000000
first,1044,0.59000000
random,1044,0.61000000
mid,1044,0.57000000
median 3,1044,0.60000000
median 3 random,1044,0.68000000
median 9,1044,0.61000000
median 9 random,1044,0.70000000
dual pivot,1044,0.40000000
insertion,1045,3108.12000000
first,1045,0.58000000
random,1045,0.60000000
mid,1045,0.58000000
median 3,1045,0.59000000
median 3 random,1045,0.67000000
median 9,1045,0.62000000
median 9 random,1045,0.70000000
dual pivot,1045,0.39000000
insertion,1046,3106.88000000
first,1046,0.57000000
random,1046,0.60000000
mid,1046,0.58000000
median 3,1046,0.59000000
median 3 random,1046,0.68000000
median 9,1046,0.61000000
median 9 random,1046,0.70000000
dual pivot,1046,0.40000000
insertion,1047,3107.80000000
first,1047,0.57000000
random,1047,0.60000000
mid,1047,0.58000000
median 3,1047,0.59000000
median 3 random,1047,0.67000000
median 9,1047,0.62000000
median 9 random,1047,0.70000000
dual pivot,1047,0.38000000
insertion,1048,3107.00000000
first,1048,0.59000000
random,1048,0.60000000
mid,1048,0.57000000
median 3,1048,0.60000000
